"id","transcription","language","original_split"
"lug_29828","Ekifaananyi kino ekiri ekiri waggulu wano kifaananyi kya ngo. Engo eno yeebase mu mu mu muti waggulu. Engo eno erina amabala mangi, engo eno erina amaaso gaayo galinga aga kkapa, engo eno erina omukira omuwanvu ddala wabula nsolo ya bulabe; erya embuzi erya n'ebisolosolo ebirala n'abantu.","lug","train"
"lug_29866","Omwalo oguli okumpi n'amazzi. Omwalo guno gulina olusenyusenyu, gulina ebimera ebiri ewalako era bitono ddala. Omwalo guno baazimbako akabaawo akali wagguluggulu, kayambako abantu okutambula okutuuka ewali eryato. Akabaawo kano baakazimba n'emiti nga babatadde waggulu nga kye bagezaako okwewala nti singa ennyanja eba ebimbye, amazzi tegayisa....","lug","train"
"lug_7922","Ndaba omuntu ng'ali mu kusiga ebibala ebya kiragala wabula ebibala bino abitaddeko ekigimusa kubanga n'engalo ze ziraga nti zirimu ekigimusa.","lug","train"
"lug_7980","Omusajja ayambadde akakoofiira nga kw'otadde n'essaati enjeru era ng'omusajja ono ali mu kwokya byuma ng'abyokesa omuliro, ng'ayagala kukolamu ekintu eky'enjawulo ekisobola okuba nga kikozesebwa emirimu egy'enjawulo.","lug","train"
"lug_7921","Abaana abawala babiri bazannya omweso. Ku mabbali gaabwe waliyo obuyumba obwazimbibwa obulungi nga bwaserekebwa n'essubi. Omuwala omu ayambadde yunifoomu eya kakobe.","lug","train"
"lug_7989","Ente eziwerako nga ziri mu kifo ekimu zeeriira ku muddo. Ente zino mulimu ez'amayembe amawanvu n'amayembe amampi. Ente zino mulimu enkazi, mulimu n'ensajja era nga we ziri waliwo omuddo, ziri mu kulya.","lug","train"
"lug_7992","Abaana bali mu layini, omu ali mu ssaati eya bbulu awanise engalo ssatu, omulala ali mu langi ya kiragala awanise engalo bbiri, akulembedde ayambadde t-shirt kuliko ekigambo Uganda ne langi eziri ku fulaaga ya Uganda emmyufu, eya kyenvu n'enzirugavu.","lug","train"
"lug_5904","Ebitoogo ebirabika obulungi. Ebimu bimulisizza. Ebirala bikyali bito.","lug","train"
"lug_5921","Ebifi eby'ebyennyanja ebisaleesale biri wamu era nga bipangiddwa mu nnyiriri bbiri. Obulala obwennyanja obutonotono nabwo buteekeddwa wamu ku nsaniya ez'enjawulo.","lug","train"
"lug_5902","Obudde bwa kawungeezi, mu kkubo mulimu ebidduka eby'enjawulo, mulimu abantu. Mu bidduka mulimu emmotoka, mulimu ppikipiki, mulimu akagaali ate abantu abamu batambulira ku bigere, abalala batambulira ku bidduka ebyo.","lug","train"
"lug_5988","Ekifaananyi kiraga empologoma nga ziri ku muti zaawalampye ziwummuddemu, ziri ku muti guliko ebikoola bya kiragala. Kuba ebiseera ebisinga empologoma zino olumu bwe ziba zikooye nga zikkuse, ziwummula nnyo ku miti naye ate bwe zirengera ng'enjala yazikutte, zivaayo ne zigoba ebisolo ebirala ne bizirya.","lug","train"
"lug_5971","Embogo eziwerera ddala ssatu nga ziri mu nsiko, era we ziri waliwo emiti n'ebisubi. Embogo zino kuliko enkazi n'ensajja.","lug","train"
"lug_5992","Akaato akatono nga kaddugavu kali ku mazzi kaseeyeeya, kalimu omuntu akayimiriddemu era ng'akutte n'omuti. Ennyanja eriko amazzi aga bbululu n'obukoolakoola obwa kiragala.","lug","train"
"lug_5916","Mu kifaananyi kino ndaba amazzi era nga galaga gayina gye gava ku kiyiriro ekimu, era amazzi gano we gayita ndaba mulimu amayinja, era ku mabbali g'amazzi gano waliwo ekibira ekya kiragala era nga kifo kiraga kirungi okubeeramu.","lug","train"
"lug_5909","Omusajja oba omukubi w'ebifaananyi atudde ku katebe nga wansi ku muddo waliko ebimuli ebya kyenvui n'ebirala ebya kkala emmyufu, nga mu maaso, mu mbirizi z'omwami waliwo omukyala ayimiridde, omukyala ng'ayambadde ekiteeteeyi kya kyenvu oboolyawo oyiza n'oggamba ayambadde ng'omugole.","lug","train"
"lug_5963","Omufumbi oba muyite cceefu ye muntu afumba emmere n'agikutuusaako ng'eyidde. Omucomo nfumba ya njawulo era nfumba nnungi nnyo anti ennyama ez'enjawulo zikalirirwa ku misito oba ku... ku... ku masigiri ag'enjawulo okugikaza ate era n'okugirekamukko kassupu akagiwoomya okuzaama.","lug","train"
"lug_93844","Ennyumba nnene ddala era erinaanye ttaka y'amazzi era nga kalina erinaanye n'omuti omuwanvu.","lug","train"
"lug_93853","Omu omusajja akutte obuti obuliko emimwa eminene abuzannyisa. Omusajja ono ayambadde enkoofiira enzirugavu wamu n'essaati enjeru ey'emikono emimpi n'empale enzirugavu.","lug","train"
"lug_93830","Erukuubo wakati w'ebizimbe uh watundibwawo ebintu endeku n'ebirala enzikiza ekutte kitangaala kirabikira eri ewasemba omwami ayimiridde mu nzikiza n'abalala bali wano ku mugguukiriro.","lug","train"
"lug_93833","Omulenzi ayimiridde ku mabbali g'ennyanja ali mu mpale nnyimpi ng'afumise n'akati mu ttaka. Omulenzi ono w'ayimiridde waliwo engeri y'ebiyinjayinja n'amazzi gali kumpi awo.","lug","train"
"lug_93815","Zino njovu, enjovu bbiri, ziri mu kkuumiro lya bisolo. Enjovu ebbiri zino ziriko n'obunyonyi, ziriko obunyonyi obuziriko ku migongo gyabo. We ziri waliwo n'emiti, waliwo n'omuddo omukalu n'omubisi.","lug","train"
"lug_93888","Ndaba enjuki eri ku bimuli ebiri mu langi eya kyenvu wamu ne langi enjeru. Enjuki eno eri ku bimuli bino waggulu, ng'ebimuli bino birabika bulungi nnyo nnyini ddala.","lug","train"
"lug_93898","Ndaba omusajja omulimi ng'asibye omuceere mu biganda aguggya mu bbeedi agutwala w'agenda okugusimba. Omuceere guno gujjudde ebitosi era omusajja ono ayambadde empale nnyimpi ng'atambulira mu mazzi agajjudde ettosi.","lug","train"
"lug_93843","Engoye ezaanikiddwa ku waya, waya nga zisibiddwa erudda n'erudda ku miti era engoye ezo zaanikiddwa ziva kwozebwa zikale bulungi. Wansi waliwo omuddo ogwa kiragala obulungi, ekiraga nti walabirirwa bulungi, ebuuyi eri eriyo emiti egikulabirirwa obulungi era egiwa obutonde bw'ensi okuba okulabisa obulungi awaka. Engoye ezo mulimu ez'ekkala enjeru, mulimu ez'ekkala emmyufu, mulimu eza langi eya kiragala bwe zityo, ngoye zaanikiddwa ku waya.","lug","train"
"lug_73727","Enkima eri ku muti era eraba buli kimu erabika eri wala kubanga ebikoola bigibisse.","lug","train"
"lug_73719","Ebibala bibiri ebinyirira okuzaama; ekibala ekimu kiri mu langi ya kiragala ate ekirala kiri mu langi mmyufu. Ekibala ekimu kiyitibwa ovakkedo ate ekibala ekirala ziyitibwa nnyaanya.","lug","train"
"lug_73734","Ebibajje eby'enjawulo omuli eŋŋoma, amadinda, entebe nga bitegekeddwa bulungi, mu nsonda waliyo omuntu ayimiriddeyo.","lug","train"
"lug_73758","Mu kifaananyi kino ndaba abazannyi. Abazannyi b'omuzannyo abakozesa omupiira omwetooloovu nga bali ku kisaawe bazannya nga bapa bataddewo n'emmotoka zaabwe ng'ate eri emabega waabwe waliyo emiti emirungi egikoze ekibira.","lug","train"
"lug_73794","Mu kifaananyi kino mulimu abaana ab'obulenzi babiri bazina amazina,  mulimu abasajja abayimiridde emabbali, mulimu amayumba, mulimu ekipande kiri waggulu ku nnyumba, mulimu pikipiki.","lug","train"
"lug_73793","Lino lyato eddene erya yingini nga liri ku mazzi liseeyeeya wabula kuliko omuntu omu atudde emabega naye nga liriko ne bbendera ya Uganda, eryato lirimu kkala ez'enjawulo, kuliko kkala eya bbululu n'emmyufu.","lug","train"
"lug_73775","Amaato agasimbiddwa emabbali w'ennyanja nga galiko langi eya bbululu n'enzirugavu. Waliwo n'obubwa obuli emabbali awo nga bw'oyisaamu amaaso mu maaso eri n'ennyanja ogirengera era kiraga nti mwalo.","lug","train"
"lug_35063","Omukyala omweru atambula wakati mu musiri gwa kasooli era kasooli ono wa langi ya kiragala era endabika ye ng'aleese n'oluyange.","lug","train"
"lug_35033","Ezzike ddene, ezzike liri mu langi enzirugavu n'eya kivuuvu, ezzike liri mu muddo, ezzike kisolo kya Uganda ekireeta abalambuzi, abalambuzi basasula ssente nnyingi okulaba amazike.","lug","train"
"lug_35089","Akatale awatundibwa engoye ziwanikiddwa waggulu mulimu n'ensawo ate emabega w'akatale waliyo olusozi.","lug","train"
"lug_35010","Omusajja alabika nga musanyufu bulungi ayambadde empale eya ggule ne tissaati enjeru nga kuliko ekifaananyi ky'ensolo. Ataddeko enkoofiira ku mutwe gwe, akutte ebintu ebitategerese ebitategeerekese bulungi mu ngalo ze.","lug","train"
"lug_35048","Omwana omuwala ng'ayambadde ka ppinafoomu akamyukirivu ne sikaati enzirugavu, omwana ono yali ayimiridde okumpi watundula we batundira amanda, emabbali waaliyo akatebe akaali kaakolebwa mu miti ate emabega waako nga waliyo abantu abaali batuddeyo.","lug","train"
"lug_61340","Ono omwami ayokya nkoko, ayina ekifo ky'alimu ky'ayokyeramu enkoko mu oveni. Ayokya nkoko mu oveni ng'ayina n'abalala eri mu ma... banne abalala b'ali nabo eri ku mabbali.","lug","train"
"lug_61394","Amazzi mangi ddala era ku mbalaba z'amazzi waliwo ennyumba ne ku ssayi ne ku ludda olulala waliwo emiti.","lug","train"
"lug_61368","Abakyala nga bangiko nga basibye n'ebijolobera mu bulago, balina ne bannaabwe abaweese abaana ku migongo.","lug","train"
"lug_61363","Amaka ag'ekikula kya kalina agali mu langi enjeru nga geetooloddwa ekisaakaate era we gali waliwo obu ebimuli ebya kkala eya kiragala.","lug","train"
"lug_61358","Enjuki zibembedde era nga zeekutte kirimba. Enjuki zino zirabika nga ziri ku mulimu oba ogw'okutukolera omubisi? Kyokka ne kakutanda n'ogwa mu njuki zino, haa, aha! Kakujjuutuka.","lug","train"
"lug_26500","Emmotoka eya langi eya kiragala evugibwa mu nsiko erimu ebisubi ebiwanvu n'emiti egy'enjawulo.","lug","train"
"lug_26502","Abantu bambadde ebyambalo eby'obuwangwa ebya langi eya kitaka, bali mu kukuba mu ngalo nga bwe bazina, bayina n'eŋŋoma.","lug","train"
"lug_26579","Akayumba akaazimbibwa ne bbulooka kalimu olwatika wakati kalina akasolya ak'essubi ku mabbali waliyo emiti gy'emiyembe.","lug","train"
"lug_26547","Bino biwuka ebisiikibwa ne biriibwa. Wano mu Uganda tubirya bituwoomera okkamala; bimanyiddwa ng'enseenene. Enseenene biwuka, teri amanyi watuufu gye biva; bigwa bugwi. Bitera okugwa mu masekkati g'omwaka mu mwezi Gwomukaaga n'Ogwekkuminoogumu. Enseenene wano ebiseera ebisinga zisinga kugwa Masaka eyo; gye ziva ne zisaasaanira ebitundu byaffe ebirala. N'ewalala zigwayo naye e Masaka eyo gye zisinga okugwa mu bungi.","lug","train"
"lug_29453","Mukyala ono ayambadde essaati emmyufu azadde akatambaala ku mutwe yeetisse n'ebbaafu mulimu essowaani n'ebikopo.","lug","train"
"lug_29452","Embogo eri ku ttale. Akanyonyi akaddugavu kayimiridde waggulu ku mugongo gw'embogo. Emabega mu ttale waliyo emiti n'ebisaka.","lug","train"
"lug_29487","Nnengera enjovu ng'ekwese omumwa gwayo mu muddo. Enjovu eno eyina amaaso abiri, eyina amatu amawanvu ennyo ate emabega waayo nnengerayo emiti egya langi eya kiragala.","lug","train"
"lug_29472","Abazungu ababa bazze okulambula ekkuumiro ly'ebisolo bajja ne kkamera zaabwe olwo ne batandika ozzikwasa nga balaba engeri gye zeeyisaamu nga ziri zokka mu kkuumiro. Ate ne balyoka bakolamu obutambi obw'enjawulo ku bisolo ebyo ebiri mu nsiko.","lug","train"
"lug_29494","Amaato nga gali lubalama lw'ennyanja agasinga gaasiigiddwa langi eya bbulu nga waliwo n'abasajja abalabika okuba nga beetegeka omu ku bo ayambadde essaati enjeru yeesigamye.","lug","train"
"lug_29493","Emikono egy'omuntu gikutte akennyanja n'emikono gyombi. Engalo z'omusi... engalo engalo ze njeru bulungi era ng'ali kubanga Muzungu. Ayambadde ejjaketi era ng'emikono gya jaketi eno gya bbulu.","lug","train"
"lug_50247","Ndaba emmotoka ey'abalambuzi ng'eyolekera okumpi ewali ekisolo ekiyitibwa entugga nga kiyimiridde mu muddo ogwa kiragala.","lug","train"
"lug_50227","Bano bava kuwuga ennyanja w'eth eteese bulungi omwana ne taata we bakomyewo nga bakutte ekyennyaja ekiri mu langi eya kyenvu.","lug","train"
"lug_50251","Obuyumba obwaserekebwa oblungi ne bumaalibwa n'ettaka era ddala, obuyumba buno bwaserekebwa ssubi erigifaananya obulungi luyina oluggya olw'amayinja amatono awamu n'omuddo omusaayire ddala.","lug","train"
"lug_50295","Ebika by'eddagala eby'enjawulo nga biteereddwa wamu. Amadagala gano mulimu ag'ebika ebiwerako. Mulimu ag'amakerenda n'ebika ebirala ate amadagala gano gaakolebwa mu langi za njawulo. Mulimu agali mu langi emmyufu, agali mu langi enjeru n'agali mu langi endala.","lug","train"
"lug_50269","Omwami ali mu kusindika ggaali ye maanyigakifuba asibyeko enkota z'ettooke eziwererako ddala era nga mu kulaba alabika ayina w'agatwala ku katale oba ayina omuntu gw'agatwalira ng'eri emebaga eriyo abantu abatambula oba abakola emirimu egy'enjawulo eki eki ekiraga nti kafo ka byanfuna bakakoleramu mirimu gya njawulo.","lug","train"
"lug_50270","Nnengera abayizi abali mu kibiina abalabika nga basoma era nga waliwo abayigiriza kubanga abamu bawanise emikono okuddamu ekyo ekibabuuzibwa sso ng'ate omu ku bayizi ayambadde essweta ataddeko n'enkoofiira okwawukanako ku banne. Mu kibiina abasinga obungi batudde batunuulidde oyo ababuuza ebibuuzo sso nga'ate waliwo n'omuwala ku buuyi obwa kkono atali ku musomesa, wabula ng'ebirowoozo bye biri wala. Mu kibiina muno mulimu era n'abayizi babiri abayimiridde. Ekibiina kyo kikadde ddala.","lug","train"
"lug_3194","Enjuki eno eyina ebyoya ebya kyenvu n'ebyakitaka eri ku kimuli.","lug","train"
"lug_3140","Abantu bangi ddala abantu bakola ebiwempe kumpi n'abantu kuliko emmotoka enjeru emabega w'abantu waliwo emiti emiwanvu.","lug","train"
"lug_3119","Enseenene zirimu ebika. Enseenene eza kiragala ng'ate nnene nga nsava. Ne mubaamu n'enseenene eza katakketakke nga zirimu ekiddugavu, ezo ziba ntono. Kw'ossa enseenene bazikongola.","lug","train"
"lug_3168","Ekifaananyi kino kiraga omukyala ng'aweese omwana, nga bali mu nnimiro balina bye bakuula, era ng'emabbali w'ennimiro waliyo emiti, mulimu n'ebintu ebirala.","lug","train"
"lug_3180","Omukazi yeetisse ebbaafu. Mu bbaafu mulimu amasowaani, mulimu ebikopo, mulimu wuma. Ku mutwe gwe asibyeko ekitambaala.","lug","train"
"lug_3175","Omwala omuyitwamu amazzi gulabika nga gwali gwazimbwa naye oluvannyuma ne gumogokamogoka era mulimu ebizzi ebirabikira ddala okuba nga bicaafu n'obuddoddo obutonotono obwamera ku luuyi lw'omwala guno. Omwala guno n'amayinja gonna galabika nga gaabomokabomoka.","lug","train"
"lug_3197","Ensolo ezeewuunyisa era ng'ensolo zino eno baziyita njovu nga mulimu enkulu nga mulimu n'ento era nga zonna ziri mu kutambulira wamu nga we zitambulira waliwo omuddo ogumu nga gusiiwuuse omulala nga guyina langi eya kiragala naye nga we zitambulira ziraga nti zeetoolobbwa ebisikosiko.","lug","train"
"lug_3188","Ppaaka ennene erabika obulungi ennyo mujjuddemu emmotoka ez'enjawulo, muli takisi. Takisi zino zirimu ebiba ebya bbululu ne... n'ebyeru era mu ppaaka muno mulimu abantu abatambula, buli omu ng'atambula agenda gy'ayagala. Bambadde engoye eza bbululu, enjeru n'emmyukirivu era nga kuliko abantu bangi ebbali wano.","lug","train"
"lug_3122","Bwe ntunula wano ndaba ekyokulya kye nsinga okwagala na buli muntu yenna ky'asinga okwettanira. Wamma ggwe bwe biba biseera bya nseenene osanga e Busega mu ttaawo nga wajjudde. Wano mu maaso waliwo enseenene eziwedde okukongola obulungi, bazitadde ku kaveera aka kiragala. Ziri mu langi eya kiragala n'eya kitaka, wamma zirindiridde ggwe kuzisiika.","lug","train"
"lug_10759","Amazzi gayiika okuva mu ttaapu nga waliwo anaaba mu ngalo era ng'azinaazizza nnyo; waliwo ne ssabbuuni akozesebwa okunaaba mu ngalo.","lug","train"
"lug_10744","Ndaba emmotoka mu kifaananyi kino, ndabamu amagaali nga basibyeko amatooke, ne ndaba n'amatooke amakuŋŋaanyize wali ebbali nga go tegali ku ggaali, ne ndaba n'abantu, ne ndaba n'ekipande, waliwo n'omuti, waliwo ne waya eziyita waggulu ez'amasannyalaze, waliwo n'ebitooke.","lug","train"
"lug_10782","Abaana bali mu kkubo, ekkubo lya ttaka, abaana beetisse nku walimu mulimu n'abakyala babiri mukyala omu aweese omwana ku mugongo. Kati ku mabbali w'ekkubo waliyo essubi, waliwo obusubi buli mu langi y'ekyenvu ne langi y'ekiragala.","lug","train"
"lug_10732","Ekifo nga kiraga kiri mu kitundu eky'omu kyalo n'oluguudo lwakyo nga lulaga enkuba bw'etonnya lubeera luseerera kubanga amazzi gaalukubamu ebituli emiti egy'enjawulo ebbali n'ebimera.","lug","train"
"lug_10784","Enjuki ekyalidde ekimuli ekirina langi emmyufu ng'egezaako okunuunamu omubisi olwo eryoke egutwale mu muzinga gy'egukolera okufunamu omubisi ogwo gwennyini abantu gwe balya, ssaako n'okuwakisa ekimuli kino kisobole okuvaamu ensigo n'ebibala ebirala.","lug","train"
"lug_10771","Ekikko ekiri wakati w'ensozi eziri erudda n'erudda era nga kirabika enkuba eruddewo okutonnya, sinakindi ng'ekifo kino kirwawo okufuna enkuba emala. Ebitiititi ebirabika nga byo byamanyiira embeera y'omusana biri wakati mu kikko era bimpi ddala, si biwanvu ekimala. Omukka gusobola okulengerwa amabega eri nga kirabika waliwo ensikosiko eyokeddwa.","lug","train"
"lug_10760","Omwami ono Omuzungu ali mu lyato ayina eddobo ly'akozesezza okuloba ekyennyanja kino ky'akutte mu ngalo. Omwami ono ayambadde omujoozi mweru n'empale era ng'ataddeko gaalubindi eza kiragala ku maaso, era ng'akutte eddobo n'ekyennyanja ky'alobye okuva mu nnyanja. Omwami ono Muzungu, ava ava kuloba kyannyanja era ekyennyanja kino ky'alobye akikutte mu ngalo; kikyali kiramu.","lug","train"
"lug_60104","Ekibuga ekiteekeddwateekeddwa obulungi ku mazzi kuliko obwato obulabika obulungi.","lug","train"
"lug_60129","Ndaba ekifaananyi eky'abantu abali ku lubalama lw'ennyanja, abalala nga bali mu mazzi naye nga kuliko n'ekisolo ekiyitibwa eŋŋamiya nga kiyina gwe kiweese alabika akivuga mu musenyu omwo.","lug","train"
"lug_60199","Enjovu eno nnene ate era nga mpanvu. Enjovu eno erina amasanga abiri. Enjovu eno ezinzeeko ekikono kyayo. Enjovu eno eri ku ttale ewali obusubi.","lug","train"
"lug_60195","Abayimbi baayina ekifo mwe baali bagenda okuyimba era ng'emmotoka ez'abamu ku bantu ababawagira zaatuuse dda mu kifo kino era nga bagenda okubayimbira ennyimba ezimu ku ze basinga okwagala era nga kajjaamu ne ppaakingi yali kumpi eweddewo.","lug","train"
"lug_60145","Abayizi bali mu maaso g'edduuka batambula omu ayeesibye n'akatambaala ak'Ekiyisiraamu keeru kw'ossa ebiteeteeyi bya yunifoomu mu langi eya bbululu. Omugoba wa boodabooda ali ku boodabooda avuga ayambadde essaati erimu obukuubo obweru n'obwa bbululu.","lug","train"
"lug_72971","Omukyala ayambadde ggomesi awamu n'abaana babiri bali mu kukoola emboga ze baasimba nga bakozesa enkumbi emboga zinyirira era nga zinaatera okussaako emabbali we balima waliyo emiti n'ebirime ebirala.","lug","train"
"lug_72944","Buno buuma obuyonde obulungi, buliko obulobo, amalobo agasobola okukola ebintu ebirala.","lug","train"
"lug_72905","Abakyala basatu bali ku lubalaza. Omukyala omu atudde ayina n'omwana naye ng'omwana tayambadde naye nga balaga nti basanyufu nnyo. Omukyala omu ayera lubalaza, akutte akadomola k'akozesa okusenesa amanda.","lug","train"
"lug_11426","Wano ndaba akatale. Kalimu ennyaanya, kalimu amenvu, kalimu obutungulu. Emidaala egy'enjawulo kuliko n'abakyala abagitunda era...","lug","train"
"lug_11429","Omuntu ataddewo omukono gwe akubibwe empiso era ng'omusawo ayambadde ggiraavuzi awanise empiso agyolekeza eri omubiri amukube empiso.","lug","train"
"lug_11430","Eggaali y'omukka eri ku luguudo lwayo era nga emabbali n'emabbali waliyo emiti egikutte obulungi okwefaananyiriza ku kibira, emabega waliyo ensozi n'ebikko, ate waggulu waliyo akasana akatono ennyo akalabika nga ka kawungeezi.","lug","train"
"lug_11476","Omukyala asibye akatambala akalimu langi enjeru, eya bbulu n'emmyufu, yeetisse ebbaafu eya bbulu erimu amasowaani ssaako n'olugoye.","lug","train"
"lug_11454","Abakazi bakuŋŋaanye wamu, abamu baweese abaana ku migongo. Bambadde embira ezitobekeddwa ne langi ez'enjawulo mu bulago era abamu ku mikono gyabwe bataddeko obukomo obw'embira obutobekeddwa mu langi ez'enjawulo. Ku mitwe gyabwe nakwo basibyeko embira ezitobekeddwa mu langi ez'enjawulo.","lug","train"
